country_id,country_name,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
ZH,Africa Eastern and Southern,Individuals using the Internet (% of population),2005,1.8,Aggregates,Aggregates,Aggregates,,
ZH,Africa Eastern and Southern,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
ZH,Africa Eastern and Southern,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
ZH,Africa Eastern and Southern,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
ZH,Africa Eastern and Southern,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2024,40.0,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2023,38.5,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2022,37.5,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2021,34.7,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2020,31.5,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2019,28.5,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2018,25.7,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2017,23.8,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2016,20.9,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2015,18.6,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2014,15.0,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2013,12.6,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2012,10.3,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2011,8.7,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2010,7.3,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2009,5.8,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2008,5.0,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2007,4.3,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2006,3.4,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2005,2.3,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2015,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2014,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2013,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2012,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2011,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2010,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2009,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2008,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2007,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2006,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2005,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2015,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2014,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2013,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2012,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2011,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2010,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2009,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2008,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2007,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2006,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2005,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2015,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2014,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2013,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2012,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2011,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2010,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2009,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2008,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2007,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2006,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2005,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2015,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2014,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2013,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2012,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2011,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2010,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2009,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2008,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2007,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2006,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2005,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2024,86.6,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2023,84.9,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2022,82.4,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2021,78.8,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2020,73.9,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2019,67.1,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2018,62.5,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2017,57.8,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2016,53.9,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2015,48.3,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2014,45.5,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2013,43.2,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2012,40.4,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2011,37.3,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2010,34.2,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2009,29.5,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2008,25.2,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2007,20.8,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2006,16.6,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2005,14.7,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2024,86.1,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2023,84.2,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2022,81.6,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2021,77.6,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2020,72.2,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2019,64.0,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2018,59.1,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2017,53.9,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2016,49.6,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2015,43.5,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2014,40.6,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2013,38.2,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2012,35.7,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2011,32.3,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2010,28.9,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2009,23.7,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2008,19.2,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2007,14.3,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2006,10.1,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2005,8.3,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2024,86.8,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2023,85.0,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2022,82.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2021,78.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2020,72.7,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2019,64.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2018,59.8,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2017,54.6,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2016,50.2,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2015,44.1,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2014,41.1,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2013,38.7,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2012,36.1,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2011,32.7,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2010,29.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2009,24.0,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2008,19.5,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2007,14.5,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2006,10.3,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2005,8.4,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2015,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2014,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2013,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2012,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2011,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2010,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2009,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2008,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2007,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2006,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2005,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2004,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2003,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2002,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Individuals using the Internet (% of population),2001,,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2024,90.9,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2023,89.6,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2022,87.9,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2021,86.3,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2020,83.4,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2019,80.3,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2018,78.1,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2017,74.5,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2016,72.3,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2015,69.9,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2014,68.9,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2013,66.1,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2012,63.8,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2011,60.2,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2010,57.0,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2009,52.7,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2008,48.1,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2007,43.6,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2006,38.0,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Individuals using the Internet (% of population),2005,34.7,Aggregates,Aggregates,Aggregates,,
