country_id,country_name,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
ZH,Africa Eastern and Southern,Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
ZH,Africa Eastern and Southern,Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
ZH,Africa Eastern and Southern,Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
ZH,Africa Eastern and Southern,Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2010,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2009,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2008,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2007,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2006,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2005,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2004,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2003,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2002,,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2001,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2015,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2014,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2013,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2012,,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2011,,Aggregates,Aggregates,Aggregates,,
