country_id,country_name,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
ZI,Africa Western and Central,Exports of goods and services (current US$),2024,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2023,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2022,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2021,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2020,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2019,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2018,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2017,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2016,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2015,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2014,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2013,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2012,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2011,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2010,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2009,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2008,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2007,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2006,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2005,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2004,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2003,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2002,,Aggregates,Aggregates,Aggregates,,
ZI,Africa Western and Central,Exports of goods and services (current US$),2001,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2024,,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2023,1695255372658.71,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2022,1792850543608.38,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2021,1280418222799.26,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2020,931628564702.073,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2019,1250081044909.76,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2018,1297103254480.05,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2017,1091141483975.71,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2016,953670218808.409,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2015,1040266407461.85,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2014,1423745023191.55,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2013,1507451693846.02,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2012,1523930019032.71,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2011,1357261254478.15,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2010,1049474983691.44,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2009,844610889994.044,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2008,1199862268163.05,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2007,898805757307.552,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2006,772884145255.977,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2005,630553789285.029,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2004,468555340996.675,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2003,353184726910.929,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2002,293092185849.291,Aggregates,Aggregates,Aggregates,,
1A,Arab World,Exports of goods and services (current US$),2001,282705785496.341,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2024,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2023,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2022,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2021,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2020,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2019,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2018,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2017,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2016,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2015,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2014,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2013,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2012,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2011,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2010,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2009,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2008,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2007,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2006,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2005,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2004,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2003,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2002,,Aggregates,Aggregates,Aggregates,,
S3,Caribbean small states,Exports of goods and services (current US$),2001,,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2024,1436116582981.12,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2023,1425871028490.58,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2022,1341116044762.76,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2021,1215863520904.17,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2020,984787146963.038,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2019,1040652380558.75,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2018,1042006159053.72,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2017,929209660507.615,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2016,822183254496.804,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2015,793087445981.685,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2014,896015711265.212,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2013,854077648680.37,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2012,797689037943.05,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2011,822698582338.61,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2010,687447390914.208,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2009,600978899707.898,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2008,761077506320.645,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2007,639961187143.2,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2006,501630564308.881,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2005,412730394751.387,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2004,345615005951.938,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2003,264166074883.017,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2002,206545996160.759,Aggregates,Aggregates,Aggregates,,
B8,Central Europe and the Baltics,Exports of goods and services (current US$),2001,183135273636.439,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2024,3978583852956.12,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2023,3863383843212.38,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2022,3986345966802.91,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2021,3254070704862.9,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2020,2425865761878.0,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2019,2916787616108.96,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2018,2989960297412.38,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2017,2690660794123.95,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2016,2382700063974.47,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2015,2416511488256.96,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2014,2862125981678.77,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2013,2917830679198.34,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2012,2954320709239.7,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2011,2858193991321.03,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2010,2394980432423.28,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2009,1866484276797.07,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2008,2340753336783.53,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2007,1978061461238.83,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2006,1710871936747.57,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2005,1449254937752.39,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2004,1175232833369.43,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2003,945025035362.595,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2002,824850453161.858,Aggregates,Aggregates,Aggregates,,
V2,Early-demographic dividend,Exports of goods and services (current US$),2001,786578431738.667,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2024,9913974194654.66,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2023,9309336051781.3,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2022,9698595556200.46,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2021,9051084565466.21,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2020,7229635520462.29,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2019,7542519927499.17,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2018,7706572168649.11,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2017,7095510535773.31,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2016,6412887123971.02,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2015,6647213150065.63,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2014,7137538420335.45,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2013,6941666472540.27,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2012,6750530621676.79,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2011,6460443299428.28,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2010,5480736308246.47,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2009,4286310596082.41,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2008,5112665536864.96,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2007,4478390869836.41,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2006,3841426857361.39,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2005,3298664938543.36,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2004,2859893956460.35,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2003,2299372243054.71,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2002,1967109232794.5,Aggregates,Aggregates,Aggregates,,
Z4,East Asia & Pacific,Exports of goods and services (current US$),2001,1831188276703.9,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2024,5384630257903.61,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2023,4986138164897.3,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2022,5273235667330.35,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2021,4900344679788.04,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2020,3830189793755.46,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2019,3859165048260.15,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2018,3881217853154.79,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2017,3543229128563.56,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2016,3184875058854.76,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2015,3334591505182.37,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2014,3499519681433.03,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2013,3365810222448.1,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2012,3166108701977.61,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2011,2974263983801.19,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2010,2468786288179.86,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2009,1905096659506.57,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2008,2249428919620.15,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2007,1912071923240.74,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2006,1559236666990.3,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2005,1260646752440.61,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2004,1029182795595.66,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2003,801533910812.544,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2002,649910404288.715,Aggregates,Aggregates,Aggregates,,
4E,East Asia & Pacific (excluding high income),Exports of goods and services (current US$),2001,572386679854.445,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2024,5377618134840.54,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2023,4979601974468.68,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2022,5266296571900.22,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2021,4893853806581.97,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2020,3825177284961.31,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2019,3854183225485.83,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2018,3876217916265.48,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2017,3538684711806.51,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2016,3180829502059.83,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2015,3330341315452.14,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2014,3495070149728.8,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2013,3361524244592.78,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2012,3162060354210.07,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2011,2970425611840.31,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2010,2465591979114.88,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2009,1902662992849.76,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2008,2246545270681.82,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2007,1909627299801.33,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2006,1557261488348.81,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2005,1259060526248.74,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2004,1027887812125.12,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2003,800525369696.217,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2002,649092645544.124,Aggregates,Aggregates,Aggregates,,
T4,East Asia & Pacific (IDA & IBRD countries),Exports of goods and services (current US$),2001,571666466407.099,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2024,8105847354423.04,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2023,7978037743949.34,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2022,7815450273992.55,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2021,7245619478850.78,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2020,5926775269616.62,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2019,6443247547680.73,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2018,6534860650692.68,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2017,5948409013130.16,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2016,5418277022825.19,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2015,5336668857261.2,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2014,5970133785689.43,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2013,5754364835930.42,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2012,5471885914679.8,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2011,5684489748883.94,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2010,4912741865112.92,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2009,4517368199828.06,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2008,5634279842854.01,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2007,5085279598575.6,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2006,4296155874882.48,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2005,3836959630141.5,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2004,3567608772488.47,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2003,2979209118283.7,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2002,2488438203666.46,Aggregates,Aggregates,Aggregates,,
XC,Euro area,Exports of goods and services (current US$),2001,2321115363182.1,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2024,13129045905189.2,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2023,12859649011799.2,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2022,12843930534714.4,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2021,11610809293390.2,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2020,9358949545211.11,Aggregates,Aggregates,Aggregates,,
Z7,Europe & Central Asia,Exports of goods and services (current US$),2019,10274649431650.7,Aggregates,Aggregates,Aggregates,,
